Measurement Name :,20190207_resp_larvae_T2,,Generated On :,"07/02/2019, 17:09:09",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
07.02.19 16:34:52,25.1,274.26,278.32,280.58,280.13,277.42,279.68,280.58,277.42,278.77,282.4,277.42,276.97,281.94,280.58,281.49,267.98,284.21,280.13,286.49,276.06,290.14,298.4,278.32,273.81,,13,968,28,14.02,
07.02.19 16:35:07,25.35,274.71,278.32,281.49,279.68,276.52,278.32,281.04,278.77,280.58,281.94,277.42,276.52,283.31,280.13,281.94,268.87,281.94,283.31,287.4,276.52,294.72,296.1,283.31,277.87,,13,968,28,14.04,
07.02.19 16:35:22,25.6,273.81,280.58,280.58,279.68,278.77,278.32,279.23,278.32,279.23,283.31,279.68,275.61,282.4,281.04,286.03,267.53,282.85,283.31,282.85,275.61,287.86,297.48,278.77,274.26,,13,968,28,14.04,
07.02.19 16:35:37,25.85,273.36,279.68,282.4,280.58,278.32,278.77,280.13,277.87,280.58,281.04,276.97,274.26,284.67,280.13,283.31,267.53,284.21,283.31,284.67,276.06,289.23,296.1,277.87,276.06,,13,968,28,14.04,
07.02.19 16:35:52,26.1,272.91,277.42,281.49,278.77,277.42,279.23,279.23,276.52,280.58,278.77,277.87,276.06,281.94,279.23,280.13,267.53,281.04,281.04,282.85,272.01,291.97,297.02,279.23,276.97,,13,968,28,14.02,
07.02.19 16:36:07,26.35,275.16,278.32,281.94,278.32,278.77,279.23,280.58,277.42,279.68,280.58,278.77,276.06,280.58,278.77,281.94,264.85,285.12,282.85,283.31,276.06,291.97,297.02,282.85,272.46,,13,968,28,14.02,
07.02.19 16:36:22,26.6,272.46,279.68,281.94,280.13,277.42,278.77,280.13,278.77,278.32,281.49,278.32,274.71,282.4,278.77,279.68,267.53,281.94,282.4,281.94,276.97,294.72,297.02,281.94,273.36,,13,968,28,14,
07.02.19 16:36:37,26.85,273.81,278.32,282.85,279.23,279.68,278.32,278.77,279.68,281.49,281.49,277.42,273.81,283.31,280.13,281.49,266.64,284.67,283.31,283.76,276.06,291.97,299.79,281.04,277.42,,13,968,28,14,
07.02.19 16:36:52,27.1,273.36,275.61,281.04,279.23,276.52,279.68,280.13,279.68,277.87,282.4,274.26,276.06,280.58,279.23,282.4,266.64,281.49,281.49,282.85,277.42,286.03,297.02,281.04,274.71,,13,968,28,14,
07.02.19 16:37:07,27.35,273.81,279.68,281.94,280.13,277.42,279.68,279.68,277.42,276.97,281.04,277.87,276.52,281.49,280.58,279.68,267.08,284.21,279.68,280.13,277.87,290.14,294.72,279.68,272.01,,13,968,28,14,
07.02.19 16:37:22,27.6,273.81,277.87,281.04,277.87,278.77,278.32,281.04,277.87,277.87,281.04,278.77,275.16,281.94,279.68,281.94,267.98,281.49,282.85,281.94,279.68,293.35,294.72,277.87,280.13,,13,968,28,14,
07.02.19 16:37:37,27.85,272.91,279.68,282.85,278.77,276.06,279.68,279.68,276.52,277.87,280.58,277.42,275.16,281.94,278.77,281.04,266.19,282.4,283.76,283.31,274.26,290.6,300.71,281.04,275.61,,13,968,28,13.98,
07.02.19 16:37:52,28.1,273.81,278.77,282.4,279.68,276.52,279.23,280.13,278.32,277.87,280.58,277.42,275.61,279.68,278.77,282.85,267.53,279.23,281.49,282.85,276.06,286.49,294.72,280.58,281.04,,13,968,28,14,
07.02.19 16:38:07,28.35,273.81,279.23,281.49,278.77,278.32,275.16,278.32,280.13,280.58,279.23,277.87,274.26,283.76,279.23,282.85,263.96,281.94,281.94,281.49,273.81,290.6,297.02,280.58,274.71,,13,968,28,13.98,
07.02.19 16:38:22,28.6,274.26,279.23,281.49,278.77,277.42,278.77,277.42,276.52,281.04,278.77,277.42,276.06,281.49,281.49,280.13,264.85,277.42,283.76,281.04,273.36,286.49,297.02,278.77,272.46,,13,968,28,13.97,
07.02.19 16:38:37,28.85,273.81,279.23,282.4,278.77,276.52,277.42,281.49,276.97,279.23,279.23,277.42,274.26,281.49,280.58,279.68,266.64,281.94,283.31,283.31,276.52,290.6,296.1,277.87,274.26,,13,968,28,13.97,
07.02.19 16:38:52,29.1,273.36,277.87,281.94,279.23,276.97,276.97,280.13,277.42,279.68,279.68,276.06,275.16,282.4,282.4,281.04,265.74,283.76,281.94,285.58,272.46,290.6,296.1,281.04,272.01,,13,968,28,13.98,
07.02.19 16:39:07,29.35,273.36,276.97,283.31,278.32,275.61,279.23,278.77,278.77,278.32,279.23,274.71,274.71,281.94,279.23,279.68,265.74,277.87,282.85,281.94,274.26,290.14,293.35,281.49,274.71,,13,968,28,13.97,
07.02.19 16:39:22,29.6,272.46,276.97,282.4,278.77,277.87,277.42,277.87,275.61,278.32,278.77,275.16,277.87,281.49,279.23,281.04,266.19,279.23,282.4,284.21,272.01,293.35,297.02,280.58,276.06,,13,968,28,13.97,
07.02.19 16:39:37,29.85,272.01,277.42,281.49,278.77,278.77,277.42,277.42,277.42,278.32,281.94,276.06,275.61,280.58,279.23,281.49,266.19,278.32,282.4,282.4,277.42,285.12,294.72,280.13,272.01,,13,968,28,13.97,
07.02.19 16:39:52,30.1,272.01,278.77,281.49,279.68,274.71,277.87,278.32,276.52,276.97,279.68,275.16,274.26,283.31,279.23,280.58,265.3,282.4,281.94,284.67,275.16,287.4,295.64,277.42,278.32,,13,968,28,13.97,
07.02.19 16:40:07,30.35,273.81,279.68,281.04,279.23,276.52,279.68,278.32,275.16,276.52,278.32,276.52,273.36,280.58,278.77,281.04,263.07,281.04,281.04,281.04,276.97,288.77,297.02,279.68,275.16,,13,968,28,13.97,
07.02.19 16:40:22,30.6,272.46,279.23,281.94,276.97,278.32,276.97,278.32,276.52,277.87,278.77,276.97,275.16,281.49,279.23,278.77,267.08,281.94,283.31,283.31,271.11,290.6,299.79,280.13,276.97,,13,968,28,13.97,
07.02.19 16:40:37,30.85,273.36,278.77,281.04,277.42,277.42,277.42,277.42,275.61,277.87,278.32,275.61,275.61,282.85,279.23,278.77,266.64,280.58,282.85,282.4,272.91,290.14,298.4,278.32,279.23,,13,968,28,13.97,
07.02.19 16:40:52,31.1,271.56,278.77,281.94,278.32,276.06,276.52,276.52,274.71,276.97,280.13,276.52,272.46,282.85,279.68,278.77,264.4,278.77,281.04,285.12,276.97,287.4,299.32,279.23,269.77,,13,968,28,13.95,
07.02.19 16:41:07,31.35,273.36,277.87,282.4,278.32,276.52,276.97,279.68,276.06,279.23,280.58,274.71,274.26,281.49,278.77,278.32,266.19,281.04,282.4,280.58,276.52,284.67,294.72,279.23,274.71,,13,968,28,13.95,
07.02.19 16:41:23,31.62,272.91,276.06,281.94,277.42,279.23,278.32,278.77,276.06,276.52,280.13,276.52,275.61,281.49,277.87,281.49,265.74,280.13,281.04,282.85,273.81,287.4,294.72,278.32,276.06,,13,968,28,13.95,
07.02.19 16:41:38,31.87,272.91,276.06,279.68,277.42,276.97,278.32,278.32,275.61,278.77,278.32,278.32,272.01,279.68,278.32,280.13,268.42,279.23,281.49,280.58,273.36,287.4,298.4,280.13,276.97,,13,968,28,13.93,
07.02.19 16:41:53,32.12,272.01,279.68,281.49,278.77,277.42,277.87,279.68,278.32,279.23,279.23,277.87,275.16,283.31,278.77,281.49,265.74,280.13,281.04,283.76,276.06,285.12,294.72,281.04,275.61,,13,968,28,13.95,
07.02.19 16:42:08,32.37,272.91,278.32,281.04,276.52,276.06,276.97,276.97,275.61,276.97,281.04,274.26,274.71,282.85,276.97,278.32,266.64,279.68,278.32,281.04,274.71,287.4,297.02,278.77,281.04,,13,968,28,13.93,
07.02.19 16:42:23,32.62,272.01,276.97,280.58,279.68,277.42,278.32,276.97,279.23,276.97,279.68,274.26,275.16,279.23,278.77,280.13,267.08,281.94,281.49,281.94,278.32,294.72,297.02,281.04,280.13,,13,968,28,13.93,
07.02.19 16:42:38,32.87,272.46,277.87,281.04,279.23,276.97,278.32,276.52,276.52,278.77,279.68,276.52,273.36,280.58,279.23,279.68,264.4,281.49,279.23,281.94,272.46,290.14,297.02,281.94,277.42,,13,968,28,13.93,
07.02.19 16:42:53,33.12,271.56,277.87,281.04,278.32,275.61,276.97,276.06,276.97,278.77,280.58,274.26,275.16,281.04,277.87,278.77,265.74,281.49,280.58,281.49,274.71,290.14,294.72,280.13,279.23,,13,968,28,13.93,
07.02.19 16:43:08,33.37,272.91,276.97,281.49,278.32,274.26,277.87,278.32,277.42,275.61,277.87,277.42,272.91,280.58,276.97,279.68,266.64,281.04,281.49,284.67,272.01,287.86,295.64,280.58,274.71,,13,968,28,13.91,
07.02.19 16:43:23,33.62,273.81,276.52,279.68,277.42,274.71,276.97,278.32,276.06,276.06,278.77,275.61,273.36,278.32,277.87,277.87,263.51,279.23,281.04,279.68,274.71,289.23,294.72,281.04,279.68,,13,968,28,13.91,
07.02.19 16:43:38,33.87,273.81,276.97,280.13,278.77,275.16,277.42,276.97,276.06,279.23,278.32,275.61,275.16,279.68,278.77,281.49,264.4,281.94,279.68,282.4,271.56,285.12,293.35,281.04,278.32,,13,968,28,13.9,
07.02.19 16:43:53,34.12,273.36,276.06,280.13,278.77,277.87,275.16,277.42,275.61,277.42,277.42,274.26,273.36,281.94,277.87,277.87,264.85,278.77,279.23,283.31,275.61,286.03,294.26,279.23,279.23,,13,968,28,13.89,
07.02.19 16:44:08,34.37,271.56,276.97,281.94,277.87,277.87,277.42,278.32,277.42,276.52,279.23,274.71,275.16,276.52,277.87,280.13,263.51,278.32,282.4,278.32,274.26,284.67,297.02,282.4,275.61,,13,968,28,13.9,
07.02.19 16:44:23,34.62,272.46,278.77,281.04,278.32,275.16,277.42,277.87,276.52,277.42,279.23,275.16,274.26,281.49,276.97,282.85,266.19,280.13,281.94,279.68,272.91,287.86,291.06,277.42,276.52,,13,968,28,13.9,
07.02.19 16:44:38,34.87,272.46,277.87,279.68,278.32,277.87,274.71,277.87,276.52,275.61,276.97,274.71,272.46,280.58,278.32,278.77,267.08,279.68,281.49,281.49,274.26,286.03,294.72,280.13,274.71,,13,968,28,13.91,
07.02.19 16:44:53,35.12,272.46,276.97,281.04,277.87,277.42,277.87,277.42,275.61,274.71,277.42,274.26,274.71,279.23,277.87,278.32,264.4,280.13,282.4,282.85,276.52,286.03,293.35,280.58,277.42,,13,968,28,13.89,
07.02.19 16:45:08,35.37,272.91,278.32,281.04,279.23,277.42,275.61,276.97,277.87,277.87,278.77,275.61,274.26,280.58,277.87,279.68,265.3,278.32,280.13,280.58,274.71,287.86,296.1,278.32,277.87,,13,968,28,13.9,
07.02.19 16:45:23,35.62,271.56,275.61,279.23,276.06,274.71,276.97,277.42,274.71,276.97,276.97,276.06,273.36,277.87,277.42,277.87,263.51,281.49,279.23,279.68,276.06,288.77,292.89,275.16,281.04,,13,968,28,13.89,
07.02.19 16:45:38,35.87,271.11,277.87,280.58,277.87,275.16,277.42,278.77,276.52,276.97,278.77,275.16,275.16,281.49,276.97,277.87,263.51,280.13,281.04,283.31,276.52,286.03,294.72,279.68,277.42,,13,968,28,13.89,
07.02.19 16:45:53,36.12,273.36,277.42,281.49,278.32,277.42,277.87,278.32,275.61,274.71,277.87,274.26,274.71,280.58,276.52,280.13,263.96,279.23,281.94,282.85,274.26,289.23,294.72,276.52,275.16,,13,968,28,13.89,
07.02.19 16:46:08,36.37,270.67,275.61,279.23,277.87,273.36,276.97,276.97,275.61,275.61,279.68,273.36,274.71,280.13,277.42,278.77,263.07,277.87,279.68,281.94,272.91,291.51,295.64,277.42,280.13,,13,968,28,13.88,
07.02.19 16:46:23,36.62,272.46,275.16,280.13,277.87,277.87,276.52,276.97,275.61,276.06,277.42,274.71,273.36,280.13,276.97,277.87,262.18,281.49,280.13,281.49,271.11,288.77,294.26,281.04,273.81,,13,968,28,13.89,
07.02.19 16:46:38,36.87,270.22,277.87,281.49,277.42,276.52,276.06,276.97,274.26,276.97,276.97,273.81,276.06,279.68,278.32,279.68,262.62,279.68,280.58,281.04,272.91,287.4,293.35,281.04,271.11,,13,968,28,13.88,
07.02.19 16:46:53,37.12,271.56,276.52,279.23,277.42,275.16,276.97,276.52,275.61,277.42,278.77,276.06,276.06,279.23,276.06,279.68,263.51,279.23,280.13,281.49,272.46,286.49,292.43,279.23,273.36,,13,968,28,13.89,
07.02.19 16:47:08,37.37,272.46,277.87,280.58,276.97,273.81,276.97,275.61,274.26,276.97,279.23,276.52,273.36,279.68,277.87,278.32,264.85,281.49,280.13,281.49,273.36,288.77,293.35,277.87,278.77,,13,968,28,13.88,
07.02.19 16:47:23,37.62,272.46,277.87,280.13,276.52,279.23,275.61,276.52,277.42,276.97,277.87,278.32,272.91,279.68,276.97,278.77,265.3,278.32,280.58,283.31,270.22,281.94,295.64,278.32,274.71,,13,968,28,13.86,
07.02.19 16:47:38,37.87,272.01,277.87,278.77,277.42,274.71,277.87,277.42,274.71,276.52,277.42,274.71,274.71,281.49,276.06,279.23,263.07,279.23,280.13,284.67,277.42,287.86,294.72,279.68,276.97,,13,968,28,13.86,
07.02.19 16:47:53,38.12,271.11,274.71,280.58,276.97,277.42,276.52,278.77,273.81,278.32,277.42,276.52,273.81,278.32,277.42,279.68,263.07,278.32,280.13,281.49,270.22,286.49,292.43,279.68,279.23,,13,968,28,13.88,
07.02.19 16:48:08,38.37,272.01,275.61,279.23,276.52,272.91,275.61,276.52,276.97,275.61,276.97,275.16,274.26,279.68,277.42,278.32,262.62,279.68,280.58,277.87,272.01,288.77,291.97,278.77,276.52,,13,968,28,13.86,
07.02.19 16:48:23,38.62,272.46,277.42,281.04,275.61,277.42,276.52,276.52,276.06,276.97,276.52,275.61,275.16,280.58,276.52,280.58,264.4,281.49,278.77,283.31,273.36,288.77,294.72,278.32,276.06,,13,968,28,13.86,
07.02.19 16:48:38,38.87,272.46,276.52,280.58,277.87,273.81,276.06,276.97,274.71,276.52,277.42,274.71,271.56,278.32,277.42,276.97,261.73,278.32,281.49,277.87,271.11,288.77,295.64,277.42,277.87,,13,968,28,13.86,
07.02.19 16:48:53,39.12,270.67,277.42,278.32,276.52,275.61,276.06,276.52,274.71,274.26,276.06,274.71,271.56,277.87,276.52,276.97,264.85,279.68,278.32,281.94,268.87,285.58,294.26,281.94,276.97,,13,968,28,13.86,
07.02.19 16:49:08,39.37,272.01,276.97,280.58,277.42,275.16,275.61,278.32,275.61,276.06,279.68,275.16,274.71,278.32,276.06,275.61,263.07,277.87,280.13,281.49,267.98,286.49,291.06,282.85,274.26,,13,968,28,13.84,
07.02.19 16:49:23,39.62,270.67,277.87,278.77,276.06,274.26,275.16,276.52,274.26,275.16,276.52,275.16,274.71,278.77,275.61,278.32,263.07,281.49,280.13,283.31,273.36,288.77,294.72,280.58,279.68,,13,968,28,13.84,
07.02.19 16:49:38,39.87,270.67,277.87,280.58,275.16,274.26,276.06,274.26,275.61,275.61,277.87,273.81,271.56,278.77,276.97,274.71,263.07,280.13,279.23,282.4,274.26,284.67,297.02,278.77,276.06,,13,968,28,13.84,
07.02.19 16:49:53,40.12,271.56,276.06,278.77,276.52,275.61,275.16,275.61,275.61,275.61,275.61,274.26,272.91,276.97,276.52,278.77,262.18,277.42,280.13,279.68,270.67,284.67,291.97,277.87,272.01,,13,968,28,13.84,
07.02.19 16:50:08,40.37,270.67,276.97,280.58,277.42,273.81,274.71,276.52,274.26,276.97,276.52,275.61,273.36,278.77,276.52,276.97,262.62,278.32,278.77,281.04,272.46,288.77,289.68,277.87,277.87,,13,968,28,13.84,
07.02.19 16:50:23,40.62,271.11,275.61,279.68,275.61,275.16,274.26,275.61,274.71,275.61,278.32,272.91,273.36,279.68,276.97,276.97,263.07,276.52,280.13,280.58,272.91,288.77,291.97,279.23,271.56,,13,968,28,13.84,
07.02.19 16:50:38,40.87,271.56,275.61,278.77,276.06,276.52,275.16,275.61,274.26,276.97,276.52,274.26,272.91,277.42,276.52,278.32,260.84,277.42,277.87,282.4,273.36,287.4,291.97,278.32,274.26,,13,968,28,13.84,
07.02.19 16:50:53,41.12,271.11,276.06,278.77,277.42,276.52,273.81,276.52,275.16,276.97,276.97,274.71,273.81,277.87,276.52,276.52,264.85,278.77,277.87,282.4,272.46,286.03,293.35,279.68,271.56,,13,968,28,13.82,
07.02.19 16:51:08,41.37,270.22,276.97,279.23,276.06,274.71,274.26,275.16,274.26,276.06,277.42,275.61,271.56,276.06,276.97,279.23,264.85,279.68,281.04,281.94,273.36,291.51,294.26,276.06,275.16,,13,968,28,13.82,
07.02.19 16:51:23,41.62,269.77,276.52,279.68,276.06,276.52,276.06,273.81,273.36,275.61,276.97,273.81,273.81,280.13,274.26,276.06,263.51,280.58,280.13,279.68,274.26,286.03,290.6,278.32,275.61,,13,968,28,13.82,
07.02.19 16:51:38,41.87,272.91,276.97,277.42,278.32,275.61,275.16,274.26,273.36,275.61,274.71,274.71,272.46,277.87,274.71,277.42,263.96,276.06,280.58,279.23,270.67,286.03,292.89,276.97,276.97,,13,968,28,13.82,
07.02.19 16:51:53,42.12,271.11,277.42,280.13,276.97,275.61,275.16,275.16,273.36,272.91,278.32,272.91,272.01,278.77,275.16,277.87,261.73,279.68,278.77,281.04,272.46,283.31,297.02,278.77,267.98,,13,968,28,13.82,
07.02.19 16:52:08,42.37,272.46,277.42,280.13,276.97,276.52,276.06,276.06,274.26,276.52,274.71,274.71,274.26,278.77,276.52,277.42,264.4,279.68,278.77,280.58,270.22,287.4,291.06,276.52,272.46,,13,968,28,13.81,
07.02.19 16:52:23,42.62,271.56,276.97,278.32,276.06,275.16,276.06,274.71,275.61,276.52,276.97,272.01,274.26,276.52,273.81,277.87,263.07,281.49,279.23,281.04,272.01,283.31,294.72,278.77,277.42,,13,968,28,13.82,
07.02.19 16:52:38,42.87,271.56,275.16,277.87,277.87,274.71,276.06,274.71,273.81,274.71,276.06,273.81,271.56,277.87,277.42,275.16,265.74,276.97,280.58,282.85,273.81,282.85,292.89,277.42,272.46,,13,968,28,13.81,
07.02.19 16:52:53,43.12,271.56,274.71,277.87,276.52,274.26,274.26,275.61,275.16,274.26,278.32,273.81,275.61,278.77,275.61,276.52,262.18,279.23,279.23,281.94,272.01,288.77,291.06,278.32,271.56,,13,968,28,13.82,
07.02.19 16:53:08,43.37,270.67,276.97,278.77,276.97,272.46,273.81,274.26,274.71,275.16,277.87,273.81,271.11,279.23,274.71,276.97,262.62,277.87,276.06,278.32,270.22,284.21,294.26,277.42,276.52,,13,968,28,13.79,
07.02.19 16:53:23,43.62,271.11,276.52,279.23,276.06,274.26,274.71,276.97,276.52,275.16,276.52,275.16,273.81,278.32,274.71,276.06,261.73,279.23,277.42,281.49,273.36,289.23,294.72,274.71,274.26,,13,968,28,13.79,
07.02.19 16:53:38,43.87,272.01,275.61,280.13,276.06,275.61,273.36,273.81,274.71,274.26,277.87,272.01,272.46,276.52,272.91,277.87,261.29,277.42,278.77,280.58,269.77,286.03,291.97,280.13,276.97,,13,968,28,13.79,
07.02.19 16:53:53,44.12,269.77,276.06,279.68,276.97,273.36,274.71,276.06,274.71,274.26,275.16,273.36,272.91,276.52,276.52,277.42,263.51,276.52,276.97,278.77,271.56,281.94,293.35,281.04,275.61,,13,968,28,13.79,
07.02.19 16:54:08,44.37,271.11,274.71,278.77,276.06,272.91,274.71,274.26,274.71,276.52,275.61,276.06,272.91,278.32,273.36,277.87,260.84,280.13,278.77,282.4,276.52,286.49,294.72,275.61,275.61,,13,968,28,13.79,
07.02.19 16:54:23,44.62,271.56,276.52,279.68,276.52,275.16,275.16,274.26,274.71,270.22,276.06,273.36,270.67,278.77,276.97,276.52,262.62,279.68,280.58,280.13,267.98,288.77,293.35,280.58,272.91,,13,968,28,13.79,
07.02.19 16:54:38,44.87,271.11,275.16,279.68,277.42,273.36,273.81,274.71,273.81,274.71,278.32,272.01,271.11,277.87,275.16,276.97,262.62,278.32,276.97,277.42,269.77,291.51,291.97,280.13,272.91,,13,968,28,13.79,
07.02.19 16:54:53,45.12,270.22,275.16,279.23,277.42,272.46,275.61,276.06,273.36,275.16,277.42,271.56,270.67,277.87,275.16,277.42,262.18,279.68,279.68,280.13,268.87,284.21,292.89,276.97,276.52,,13,968,28,13.79,
07.02.19 16:55:09,45.38,270.22,275.61,278.77,275.16,272.91,275.16,276.06,274.71,274.26,275.16,271.11,271.56,276.97,277.87,277.42,260.4,277.42,279.23,280.58,270.22,283.31,295.64,280.58,281.49,,13,968,28,13.79,
07.02.19 16:55:24,45.63,269.77,276.52,279.23,275.61,275.61,276.06,275.61,272.46,274.26,275.61,274.26,274.26,277.87,275.16,276.52,263.51,276.52,278.77,281.94,272.46,287.4,293.35,276.97,274.71,,13,968,28,13.79,
07.02.19 16:55:39,45.88,268.42,275.61,279.68,276.06,271.56,273.81,275.61,274.26,274.26,276.97,273.81,271.56,279.68,274.26,275.16,266.19,277.42,277.87,278.77,266.19,287.4,297.02,280.58,276.06,,13,968,28,13.79,
07.02.19 16:55:54,46.13,269.77,276.52,279.23,276.06,274.26,275.16,274.26,272.46,274.26,276.97,273.81,274.26,278.77,275.61,277.87,263.07,276.06,277.87,280.58,272.91,284.67,291.97,278.32,276.06,,13,968,28,13.77,
07.02.19 16:56:09,46.38,271.11,275.61,278.77,278.32,273.36,273.81,275.61,274.71,271.56,276.97,272.46,271.56,280.13,272.91,274.26,262.62,276.97,279.68,279.68,271.11,284.67,294.26,282.85,271.56,,13,968,28,13.77,
07.02.19 16:56:24,46.63,271.56,274.71,277.87,274.71,275.16,272.91,274.71,274.26,274.26,276.52,272.01,272.46,276.52,275.61,277.87,263.51,278.77,278.77,280.58,269.32,283.31,291.97,280.13,272.91,,13,968,28,13.77,
07.02.19 16:56:39,46.88,271.11,274.26,277.87,276.06,275.61,272.91,274.71,273.36,273.81,274.71,274.26,271.56,279.68,275.61,276.97,262.62,277.42,278.77,280.13,272.91,286.03,293.35,280.13,270.67,,13,968,28,13.77,
07.02.19 16:56:54,47.13,270.22,276.52,277.87,276.52,274.71,273.81,276.06,273.36,273.36,276.52,272.01,271.11,276.97,274.26,275.16,261.29,278.77,279.23,279.23,268.87,282.85,294.26,278.32,274.71,,13,968,28,13.77,
07.02.19 16:57:09,47.38,269.77,276.52,278.32,276.06,274.71,272.91,273.36,274.71,274.26,276.06,272.91,271.56,276.52,276.52,275.61,262.62,275.61,277.42,279.23,270.22,286.03,294.26,279.23,277.87,,13,968,28,13.77,
07.02.19 16:57:24,47.63,271.11,276.52,277.87,277.42,275.61,273.81,274.71,272.91,273.36,276.06,273.81,271.56,278.77,273.36,275.61,261.73,279.68,278.32,277.87,271.11,286.03,290.6,277.42,279.68,,13,968,28,13.77,
07.02.19 16:57:39,47.88,271.56,275.61,277.87,274.71,275.61,275.16,274.26,271.56,271.56,275.16,272.91,271.56,278.77,276.06,273.36,261.29,278.77,276.97,280.58,272.46,286.03,294.26,280.13,277.87,,13,968,28,13.77,
07.02.19 16:57:54,48.13,269.32,275.61,277.42,276.52,272.91,274.71,275.16,272.46,275.16,274.71,274.26,272.91,278.32,275.16,276.06,262.62,277.42,276.52,278.77,271.56,284.67,295.64,278.77,275.16,,13,968,28,13.75,
07.02.19 16:58:09,48.38,270.22,276.06,280.13,276.06,274.26,274.26,275.16,272.46,274.71,273.81,270.22,271.56,276.97,273.36,275.61,259.95,276.06,278.32,278.32,272.46,287.4,291.97,280.58,272.91,,13,968,28,13.75,
07.02.19 16:58:24,48.63,271.11,273.36,277.87,275.16,274.26,273.36,274.26,273.81,274.26,276.52,273.81,272.01,276.52,274.26,273.81,259.95,277.42,275.61,279.68,268.87,283.31,293.35,277.42,276.97,,13,968,28,13.75,
07.02.19 16:58:39,48.88,270.22,273.81,278.77,275.16,272.91,272.91,273.81,274.71,273.36,276.06,272.46,271.56,275.61,274.26,277.87,262.18,275.61,277.87,276.97,271.11,286.03,286.95,278.32,271.11,,13,968,28,13.75,
07.02.19 16:58:54,49.13,269.32,275.16,277.87,276.52,272.91,273.81,274.26,272.46,272.46,275.61,272.46,272.91,279.68,273.81,274.71,262.18,276.52,281.04,278.32,271.56,284.67,291.97,278.32,273.36,,13,968,28,13.73,
07.02.19 16:59:09,49.38,268.87,276.06,276.97,275.61,272.01,273.81,273.81,274.71,274.26,276.06,272.01,271.11,279.68,275.61,273.81,261.73,276.52,277.87,276.06,269.77,283.31,295.64,280.13,274.26,,13,968,28,13.73,
07.02.19 16:59:24,49.63,271.56,275.61,278.77,276.97,274.71,273.81,274.26,273.36,272.46,274.71,272.46,272.46,276.97,273.81,276.97,261.29,276.52,276.97,277.87,268.42,281.94,290.6,278.32,273.36,,13,968,28,13.73,
07.02.19 16:59:39,49.88,269.32,274.26,278.32,275.16,274.26,275.16,273.36,275.16,273.81,274.26,269.77,270.67,276.52,272.46,277.87,261.73,275.61,277.42,276.52,272.46,288.77,289.68,276.52,273.36,,13,968,28,13.75,
07.02.19 16:59:54,50.13,270.67,275.61,276.52,276.97,275.16,272.91,274.71,272.01,273.81,275.61,273.81,272.01,277.42,275.16,277.42,263.07,277.42,277.87,281.49,270.22,284.67,286.03,278.77,269.77,,13,968,28,13.73,
07.02.19 17:00:09,50.38,270.67,276.06,277.87,276.06,272.91,273.36,274.26,274.26,272.91,275.16,273.81,272.01,277.87,275.16,276.52,263.51,276.52,278.77,276.97,267.08,283.31,289.68,277.87,268.42,,13,968,28,13.73,
07.02.19 17:00:24,50.63,270.67,273.81,276.97,276.06,273.81,273.36,273.81,274.26,272.46,275.61,274.26,270.22,278.77,275.61,275.16,260.84,277.42,277.42,279.23,271.11,284.67,289.68,277.42,271.11,,13,968,28,13.72,
07.02.19 17:00:39,50.88,269.77,275.16,277.42,275.16,272.01,274.26,272.01,273.36,272.91,274.71,272.46,273.36,276.06,274.71,276.97,261.29,276.97,276.97,277.87,267.53,284.67,291.97,277.42,271.11,,13,968,28,13.72,
07.02.19 17:00:54,51.13,271.11,276.06,278.32,275.16,275.16,275.16,274.26,274.71,272.46,275.61,272.91,271.56,276.52,274.26,276.52,259.51,276.52,278.77,277.87,267.08,283.31,289.68,278.77,268.87,,13,968,28,13.73,
07.02.19 17:01:09,51.38,268.42,275.16,276.97,275.61,273.36,274.71,273.81,274.71,274.71,276.97,274.71,272.46,276.97,273.81,274.71,263.07,278.32,276.52,279.23,269.32,283.31,293.35,278.77,276.06,,13,968,28,13.72,
07.02.19 17:01:24,51.63,271.56,276.06,277.42,273.81,273.36,274.26,272.46,272.46,274.26,276.52,272.91,269.77,276.97,275.61,276.52,260.84,277.87,276.52,275.16,269.32,283.31,292.89,279.68,271.11,,13,968,28,13.72,
07.02.19 17:01:39,51.88,269.77,273.81,277.42,274.71,272.91,274.26,273.36,272.46,275.16,274.71,273.36,270.67,277.87,275.16,275.16,262.62,278.77,275.61,279.68,267.98,283.31,291.97,277.87,276.52,,13,968,28,13.72,
07.02.19 17:01:54,52.13,269.77,276.97,277.87,275.61,275.61,275.16,273.81,272.01,272.91,275.16,271.56,270.22,276.97,274.71,276.97,259.95,275.61,276.52,278.77,267.98,284.67,289.23,279.23,273.81,,13,968,28,13.7,
