Measurement Name :,20190329_resp_3_T3,,Generated On :,"29/03/2019, 19:35:29",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
29.03.19 19:31:09,25.12,266.31,268.13,271.79,271.79,269.5,267.22,274.53,270.41,267.22,268.59,271.79,268.59,263.58,268.13,271.79,261.77,263.13,270.87,272.24,258.15,261.31,264.95,265.4,256.34,,12,968,29,14.66,
29.03.19 19:31:24,25.37,266.31,267.68,271.33,271.33,269.04,266.77,274.08,269.5,266.77,268.13,271.79,268.59,263.58,268.59,271.79,261.31,262.67,270.87,271.79,258.15,261.31,264.49,265.4,256.79,,12,968,29,14.65,
29.03.19 19:31:39,25.62,265.85,268.13,271.79,271.33,269.04,266.77,274.08,270.41,267.22,268.59,271.79,268.13,264.04,268.13,271.33,261.31,262.67,270.87,271.79,258.15,261.77,264.95,265.85,256.34,,12,968,29,14.65,
29.03.19 19:31:54,25.87,265.4,267.68,270.87,270.87,269.04,266.31,274.08,269.96,266.31,267.68,270.87,266.77,262.67,267.68,270.87,260.41,262.22,269.96,270.87,257.25,260.86,264.49,264.95,255.89,,12,968,29,14.65,
29.03.19 19:32:09,26.12,265.85,267.22,270.87,271.33,269.5,267.22,273.62,269.96,266.77,268.13,271.79,268.13,263.58,267.68,271.33,261.77,262.22,270.87,271.79,258.15,261.31,264.95,265.4,256.34,,12,968,29,14.64,
29.03.19 19:32:24,26.37,265.4,267.22,271.33,271.33,268.59,266.31,273.62,269.96,266.77,267.22,271.33,268.13,263.58,267.22,271.33,260.41,262.22,270.41,271.33,257.7,261.31,264.04,264.95,256.34,,12,968,29,14.64,
29.03.19 19:32:39,26.62,265.85,267.68,271.33,271.33,269.04,266.31,273.62,269.96,266.31,267.68,271.33,268.13,262.67,267.68,271.33,260.86,262.22,270.41,271.79,257.7,260.86,264.49,264.95,256.34,,12,968,29,14.64,
29.03.19 19:32:54,26.87,265.85,267.68,271.33,271.33,269.5,266.31,273.62,269.5,266.31,267.68,271.33,268.13,263.58,267.68,271.33,260.86,262.22,270.41,271.79,257.7,261.31,264.49,265.4,256.79,,12,968,29,14.63,
29.03.19 19:33:09,27.12,265.4,267.22,270.41,270.87,268.59,266.31,273.16,269.5,265.85,267.68,271.33,268.13,263.13,267.22,270.87,260.41,262.22,270.41,271.33,257.7,260.41,264.04,264.49,256.34,,12,968,29,14.61,
29.03.19 19:33:24,27.37,264.95,267.22,270.41,271.33,268.13,265.4,272.7,269.5,265.85,267.22,270.41,267.68,263.13,266.77,270.87,260.41,261.77,269.96,271.33,256.79,260.41,264.04,264.49,255.89,,12,968,29,14.61,
29.03.19 19:33:39,27.62,265.4,266.77,270.87,270.87,268.59,265.85,273.62,269.5,266.31,267.68,271.33,268.13,262.67,267.22,270.87,260.41,261.77,269.96,270.87,257.25,260.41,264.49,264.95,255.89,,12,968,29,14.61,
29.03.19 19:33:54,27.87,264.95,266.77,270.87,270.87,268.59,265.85,273.62,269.04,265.4,267.22,270.87,267.68,262.67,266.77,270.41,260.86,261.77,269.5,270.87,257.25,260.41,263.58,264.49,255.89,,12,968,29,14.61,
29.03.19 19:34:09,28.12,264.04,266.77,270.41,271.33,268.59,265.4,273.16,269.04,265.85,267.22,269.96,267.68,262.67,266.31,270.41,260.41,260.86,269.5,270.87,256.79,259.96,263.58,264.49,255.44,,12,968,29,14.59,
29.03.19 19:34:24,28.37,264.49,267.22,270.41,270.41,267.68,265.4,273.16,268.59,265.85,266.77,270.41,267.68,262.22,266.77,270.41,260.41,261.31,269.5,270.41,257.25,259.96,263.58,264.04,255.44,,12,968,29,14.57,
29.03.19 19:34:39,28.62,264.95,266.77,270.87,270.87,268.13,265.85,273.62,269.04,265.85,267.68,270.87,268.13,262.67,266.77,269.96,260.86,261.77,269.5,270.87,257.25,260.41,263.58,264.49,255.89,,12,968,29,14.57,
29.03.19 19:34:54,28.87,264.49,266.31,270.87,270.87,267.68,265.4,272.7,268.59,265.4,266.77,270.41,267.22,261.77,266.77,269.96,259.96,261.31,269.5,269.96,256.79,259.5,263.58,264.04,255.89,,12,968,29,14.57,
29.03.19 19:35:09,29.12,264.49,266.77,270.41,270.87,267.68,264.49,272.7,269.04,265.4,266.77,270.41,267.68,262.67,265.85,269.96,259.96,260.86,269.5,270.41,256.34,259.5,263.58,263.58,255.44,,12,968,29,14.57,
