Measurement Name :,20190126_resp_larvae_T2,,Generated On :,"27/01/2019, 00:29:32",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.01.19 23:58:31,25.33,265.59,265.16,280.54,279.21,259.07,260.81,264.29,260.37,256.04,257.77,259.94,258.2,248.72,258.2,259.07,251.3,246.15,256.47,259.5,246.58,246.15,254.74,255.61,249.58,,14,968,28,14.9,
26.01.19 23:58:46,25.58,268.65,269.53,278.77,281.43,259.07,260.37,263.41,263.41,256.04,258.2,259.94,258.2,248.72,259.07,259.5,251.3,246.15,256.9,259.07,246.58,246.15,254.74,255.61,249.58,,14,968,28,14.89,
26.01.19 23:59:01,25.83,265.16,267.78,280.1,275.68,259.94,260.81,265.16,262.98,256.04,258.2,260.81,259.5,248.29,258.64,259.94,251.3,246.15,256.47,259.07,247,246.15,254.74,255.61,249.15,,14,968,28,14.89,
26.01.19 23:59:16,26.08,264.29,265.59,278.77,279.66,259.94,259.94,263.85,261.67,255.18,257.77,259.07,256.9,247.43,258.64,259.07,250.01,245.29,256.47,258.64,246.58,244.86,254.31,255.18,248.72,,14,968,28,14.89,
26.01.19 23:59:31,26.33,268.65,269.53,280.1,278.77,258.64,262.11,261.67,262.11,255.61,257.77,260.37,258.2,248.29,258.2,259.5,250.87,245.72,256.47,258.64,247,245.72,254.31,255.61,249.15,,14,968,28,14.89,
26.01.19 23:59:46,26.58,267.34,267.78,278.33,282.31,259.5,259.94,262.54,260.81,255.61,257.34,260.37,258.2,247.86,258.64,259.5,250.44,245.72,256.47,258.64,246.58,245.29,254.31,255.18,249.15,,14,968,28,14.89,
27.01.19 00:00:01,26.83,266.9,270.41,279.21,280.54,261.24,262.11,264.72,264.29,255.61,257.34,260.37,258.2,247.86,258.64,259.94,251.3,245.72,256.47,259.07,246.58,245.72,254.31,255.61,249.15,,14,968,28,14.88,
27.01.19 00:00:16,27.08,267.78,269.53,278.77,282.76,261.24,260.81,262.54,263.41,256.04,257.34,259.94,259.07,248.29,258.64,259.94,250.01,246.15,256.47,259.07,245.72,246.15,254.31,255.61,249.58,,14,968,28,14.86,
27.01.19 00:00:31,27.33,266.9,269.53,277.89,278.33,259.07,262.11,263.85,262.98,255.61,257.34,259.94,259.94,248.29,258.64,259.94,250.44,245.72,256.47,258.64,247,245.72,254.31,255.18,249.58,,14,968,28,14.89,
27.01.19 00:00:46,27.58,268.22,271.28,278.77,279.21,259.07,261.67,262.98,264.29,256.04,257.34,259.5,256.47,248.29,258.2,258.64,250.87,245.29,256.04,258.64,246.15,245.29,254.31,254.74,249.15,,14,968,28,14.86,
27.01.19 00:01:01,27.83,265.59,269.53,278.77,280.54,260.37,261.24,263.41,261.67,255.61,256.9,259.5,259.07,248.29,257.77,259.5,251.3,245.29,256.04,258.64,246.15,245.29,253.88,255.18,249.58,,14,968,28,14.88,
27.01.19 00:01:16,28.08,267.78,267.78,278.33,280.1,259.5,260.81,262.54,261.67,255.18,257.34,259.07,258.64,247.86,258.64,259.07,250.87,245.72,256.04,258.64,246.58,244.86,254.31,255.61,249.58,,14,968,28,14.86,
27.01.19 00:01:31,28.33,266.47,267.34,274.36,279.21,259.07,259.94,264.72,260.81,254.74,256.47,259.07,258.64,247.43,257.77,259.07,250.44,244.86,256.04,258.64,246.58,245.29,253.88,254.74,248.72,,14,968,28,14.86,
27.01.19 00:01:46,28.58,265.59,268.65,277.45,278.33,258.2,261.24,264.29,260.81,254.74,257.34,259.5,256.9,247.43,258.2,259.07,249.58,245.29,256.47,258.2,245.29,244.86,253.88,255.18,249.15,,14,968,28,14.86,
27.01.19 00:02:01,28.83,266.9,266.9,276.12,276.12,259.94,260.37,262.54,261.67,255.61,257.77,259.94,259.07,247.86,258.64,259.07,250.44,245.72,256.04,259.07,246.15,245.29,254.31,254.74,249.58,,14,968,28,14.84,
27.01.19 00:02:16,29.08,265.59,266.03,276.12,282.31,259.5,261.24,264.29,262.11,254.74,256.9,259.07,258.2,247,257.77,259.07,250.87,245.29,256.04,258.64,246.15,245.29,254.31,255.18,249.58,,14,968,28,14.86,
27.01.19 00:02:31,29.33,266.47,269.53,277.45,280.98,260.37,260.81,264.72,262.98,254.31,256.9,259.07,258.2,247.86,257.34,259.07,249.58,245.72,256.04,259.07,245.72,244.86,253.88,255.18,249.15,,14,968,28,14.84,
27.01.19 00:02:46,29.58,265.59,267.34,276.12,278.33,257.77,260.81,262.98,264.29,255.18,256.04,259.5,257.34,247.43,257.34,258.64,250.87,244.86,255.61,258.2,245.72,245.29,253.45,254.74,249.15,,14,968,28,14.84,
27.01.19 00:03:01,29.83,263.85,267.78,279.21,277,258.2,260.81,262.54,262.11,254.74,256.47,259.5,256.47,247.43,257.77,258.64,250.87,244.44,256.04,258.64,246.15,245.29,253.45,255.18,249.15,,14,968,28,14.84,
27.01.19 00:03:16,30.08,267.78,269.53,278.33,276.56,258.64,261.67,262.98,260.81,254.74,256.9,259.07,259.07,247,257.77,259.07,250.87,244.86,256.04,258.64,245.72,245.29,253.88,255.18,249.15,,14,968,28,14.82,
27.01.19 00:03:31,30.33,267.34,267.34,276.12,278.77,257.77,259.94,262.54,260.81,254.74,256.9,258.64,258.2,246.58,257.77,258.2,250.01,244.86,255.61,258.2,245.72,244.44,253.45,254.74,248.72,,14,968,28,14.82,
27.01.19 00:03:46,30.58,266.47,266.9,277.89,279.21,258.2,260.37,264.29,261.67,255.18,256.04,258.64,258.2,247,257.34,258.64,250.87,244.86,255.61,258.64,245.29,244.86,253.45,255.18,248.72,,14,968,28,14.82,
27.01.19 00:04:01,30.83,266.9,269.53,277.45,277.45,259.94,259.94,262.98,264.29,254.31,256.47,258.2,258.2,247.86,257.77,258.64,250.87,245.29,256.04,259.07,245.72,244.86,253.88,254.74,249.58,,14,968,28,14.82,
27.01.19 00:04:16,31.08,269.09,266.47,275.68,275.68,259.94,260.37,262.54,263.85,254.74,256.47,259.07,256.47,247,256.9,258.2,249.58,244.86,255.61,257.77,245.72,244.86,253.88,254.31,248.72,,14,968,28,14.82,
27.01.19 00:04:31,31.33,267.78,270.41,275.24,278.33,258.64,260.37,263.85,262.98,254.31,256.04,257.77,257.34,247,256.9,258.64,250.87,244.86,255.61,258.2,245.72,244.86,253.88,255.18,249.15,,14,968,28,14.82,
27.01.19 00:04:46,31.58,266.03,266.9,276.12,275.68,258.64,260.81,263.41,261.67,254.74,256.04,259.5,257.34,247.43,257.34,258.2,250.44,245.29,255.61,258.2,245.29,244.86,253.88,254.31,249.15,,14,968,28,14.82,
27.01.19 00:05:01,31.83,267.78,268.65,276.12,278.33,257.77,259.5,263.85,262.11,255.18,256.47,259.5,258.2,247.43,257.34,257.77,250.01,245.29,256.04,257.77,245.72,245.29,253.45,254.74,248.72,,14,968,28,14.81,
27.01.19 00:05:16,32.08,266.47,269.53,278.33,277.45,257.77,260.81,262.54,261.24,254.31,256.04,259.07,257.77,246.58,257.34,257.77,250.44,244.44,255.61,258.2,246.15,244.86,253.88,254.74,248.72,,14,968,28,14.79,
27.01.19 00:05:31,32.33,264.72,266.03,279.21,281.43,258.64,258.64,262.98,260.81,254.74,256.47,258.64,258.64,246.58,257.34,258.2,250.44,244.86,255.18,258.2,245.72,244.86,253.45,254.74,248.72,,14,968,28,14.81,
27.01.19 00:05:46,32.58,265.59,269.53,279.66,281.87,259.94,261.24,262.98,261.67,254.31,255.61,258.64,257.77,247,257.34,257.77,250.01,244.44,255.61,258.2,244.86,244.86,253.45,255.18,249.58,,14,968,28,14.82,
27.01.19 00:06:01,32.83,264.72,267.78,278.77,273.92,258.64,260.37,263.85,261.67,254.74,256.04,259.5,257.34,247,257.34,258.64,250.01,244.86,255.61,258.2,245.72,244.86,253.02,254.74,248.72,,14,968,28,14.81,
27.01.19 00:06:16,33.08,267.78,265.16,277.45,276.56,258.2,260.37,263.41,261.67,253.88,255.61,259.07,257.34,246.58,256.9,258.64,250.01,244.86,255.18,258.2,245.29,244.86,253.45,254.31,248.72,,14,968,28,14.81,
27.01.19 00:06:31,33.33,266.47,266.9,280.54,277.89,259.07,261.24,262.54,262.11,254.74,256.04,258.64,257.77,246.15,256.9,258.64,250.44,244.44,255.61,257.77,245.29,244.44,253.45,254.74,248.72,,14,968,28,14.81,
27.01.19 00:06:46,33.58,266.47,268.22,275.24,280.1,258.2,259.5,263.41,260.81,253.45,254.74,258.2,258.64,246.58,256.47,257.34,249.58,244.01,254.74,257.77,244.86,244.01,253.02,254.74,248.29,,14,968,28,14.79,
27.01.19 00:07:01,33.83,263.85,266.03,280.98,278.77,257.77,259.5,262.54,261.24,253.45,256.04,259.07,258.64,246.15,256.9,258.2,249.58,244.44,255.61,257.77,245.29,244.86,253.02,254.31,248.72,,14,968,28,14.79,
27.01.19 00:07:16,34.08,265.59,267.78,274.8,279.21,258.64,260.37,262.54,261.67,253.88,255.61,257.34,258.2,247,256.9,256.9,249.58,244.44,255.18,257.77,245.29,244.44,253.45,254.74,248.72,,14,968,28,14.79,
27.01.19 00:07:31,34.33,265.16,266.9,278.33,278.33,258.64,260.37,262.98,262.54,253.88,256.04,259.07,257.77,246.58,256.9,257.77,250.01,244.86,255.18,258.2,245.29,244.86,253.45,254.74,248.72,,14,968,28,14.79,
27.01.19 00:07:46,34.58,267.34,270.41,275.68,280.1,259.07,259.5,263.41,262.54,253.88,255.18,258.2,257.34,246.15,256.9,257.77,249.58,244.01,255.18,257.77,244.86,244.44,253.02,253.88,248.72,,14,968,28,14.77,
27.01.19 00:08:01,34.83,265.59,266.03,278.33,281.43,257.34,259.94,261.67,263.85,254.31,255.61,257.77,257.34,246.58,256.9,257.77,249.58,244.44,255.18,257.77,244.86,244.44,253.02,254.31,248.29,,14,968,28,14.77,
27.01.19 00:08:16,35.08,263.41,265.59,278.33,277.89,258.64,259.07,262.54,259.94,253.45,254.31,258.2,257.77,246.15,256.04,256.9,249.15,244.44,255.18,257.34,244.44,244.44,252.59,253.88,248.29,,14,968,28,14.77,
27.01.19 00:08:31,35.33,268.65,266.9,280.98,279.21,257.34,259.5,265.16,261.24,254.31,255.18,259.07,258.2,246.15,256.9,257.34,249.58,244.86,255.18,258.2,244.86,244.44,253.02,254.74,248.29,,14,968,28,14.77,
27.01.19 00:08:46,35.58,263.85,266.03,277,274.36,258.2,258.64,262.54,261.24,253.45,255.18,257.77,257.77,246.15,256.47,257.34,249.15,244.01,255.18,257.34,244.86,244.01,253.02,254.31,248.29,,14,968,28,14.77,
27.01.19 00:09:01,35.83,263.85,267.78,277.89,273.92,257.34,259.5,262.11,259.94,253.45,254.74,257.77,256.9,245.72,256.47,257.77,249.15,244.44,255.61,258.2,244.44,244.44,253.02,254.31,248.72,,14,968,28,14.77,
27.01.19 00:09:16,36.08,266.03,267.78,276.12,279.66,258.64,259.5,262.11,262.98,253.45,255.18,258.64,257.77,246.58,256.47,257.77,249.58,244.01,255.18,257.34,244.86,244.86,253.45,254.31,248.72,,14,968,28,14.77,
27.01.19 00:09:31,36.33,265.59,268.22,276.56,280.1,257.34,258.64,263.85,259.94,253.45,255.18,257.34,256.9,245.72,256.47,257.34,248.72,244.01,254.74,257.34,244.01,244.01,252.59,253.88,248.29,,14,968,28,14.75,
27.01.19 00:09:46,36.58,266.47,266.47,280.1,279.66,256.47,259.07,261.24,259.94,253.45,254.31,257.34,256.9,246.15,256.04,258.2,249.15,244.01,254.74,257.34,245.29,243.58,252.59,253.88,247.86,,14,968,28,14.75,
27.01.19 00:10:02,36.85,263.85,266.9,276.56,277,259.5,259.07,261.67,262.11,253.45,255.18,257.77,256.9,246.58,256.04,257.34,249.15,244.01,254.74,257.77,244.44,244.44,253.02,254.31,248.29,,14,968,28,14.75,
27.01.19 00:10:17,37.1,267.34,263.85,278.33,276.56,256.9,258.64,260.81,260.37,253.02,254.74,257.34,256.47,246.15,256.04,256.9,248.29,244.01,254.74,256.9,244.01,244.01,252.59,253.88,247.86,,14,968,28,14.75,
27.01.19 00:10:32,37.35,266.47,266.47,275.68,278.33,257.77,258.64,262.54,260.37,253.45,255.18,257.34,257.77,245.29,256.47,256.9,249.58,243.58,254.31,257.34,244.01,243.58,252.59,254.31,247.86,,14,968,28,14.75,
27.01.19 00:10:47,37.6,265.59,268.65,276.56,279.21,257.34,259.07,262.54,262.54,253.88,254.31,257.34,256.47,245.72,255.61,256.47,249.15,243.58,254.31,256.9,244.01,244.01,252.59,254.31,248.29,,14,968,28,14.73,
27.01.19 00:11:02,37.85,266.47,264.29,276.12,276.12,257.34,259.07,262.11,260.81,253.45,254.74,257.77,257.34,246.15,256.04,256.9,249.58,244.01,254.31,257.34,244.01,244.01,252.59,254.31,248.29,,14,968,28,14.73,
27.01.19 00:11:17,38.1,264.72,264.29,279.21,278.33,256.47,259.5,260.81,261.24,254.31,255.18,256.9,257.77,245.72,256.47,256.9,249.58,244.44,254.74,256.9,244.01,244.01,252.59,253.88,248.29,,14,968,28,14.73,
27.01.19 00:11:32,38.35,264.72,266.9,277.45,277,258.2,257.34,262.54,260.81,253.45,254.31,258.2,256.04,245.72,256.04,256.9,248.72,244.01,254.31,257.34,244.44,244.01,252.59,253.88,248.29,,14,968,28,14.73,
27.01.19 00:11:47,38.6,262.54,266.47,275.24,277.89,257.77,259.5,262.11,260.37,253.02,253.88,257.77,257.34,245.72,256.47,256.47,248.72,243.58,254.74,256.9,244.01,243.58,252.59,253.88,248.29,,14,968,28,14.73,
27.01.19 00:12:02,38.85,264.72,264.72,277.89,273.04,257.34,259.07,262.54,260.81,253.02,254.31,257.34,256.9,245.72,255.61,256.9,249.15,243.58,254.74,257.34,243.58,243.58,252.16,253.88,247.86,,14,968,28,14.72,
27.01.19 00:12:17,39.1,263.85,266.03,279.21,278.33,257.34,259.07,260.81,259.07,253.02,253.88,257.34,256.9,246.15,256.04,256.47,249.15,244.01,254.31,257.34,243.58,244.01,252.59,254.31,247.43,,14,968,28,14.72,
27.01.19 00:12:32,39.35,267.34,263.85,276.56,275.24,258.2,259.07,260.37,260.81,253.45,254.31,257.34,257.34,245.72,256.04,256.9,247.86,244.01,254.31,256.9,243.16,244.01,252.59,253.88,247.43,,14,968,28,14.72,
27.01.19 00:12:47,39.6,264.72,264.29,277.45,277,257.34,259.94,261.67,259.94,253.02,254.31,256.9,256.47,245.72,256.04,256.9,248.29,244.01,254.31,256.9,243.58,244.01,252.16,253.88,248.29,,14,968,28,14.72,
27.01.19 00:13:02,39.85,265.59,265.59,280.54,279.66,257.77,259.07,262.54,258.2,253.02,254.74,256.9,257.77,245.29,255.61,256.9,249.15,243.58,253.88,256.47,244.01,244.01,252.16,253.45,247.86,,14,968,28,14.72,
27.01.19 00:13:17,40.1,266.47,265.16,277.45,277.45,256.47,258.64,261.24,261.24,253.02,254.31,256.9,256.47,245.29,255.18,256.04,249.15,243.58,253.88,256.9,244.01,243.58,252.59,253.45,247.86,,14,968,28,14.72,
27.01.19 00:13:32,40.35,264.72,268.22,279.21,277.45,255.61,259.07,262.54,258.64,253.45,253.88,256.47,256.04,244.86,255.18,256.47,249.15,243.16,254.31,256.47,244.01,243.58,252.16,253.45,248.29,,14,968,28,14.72,
27.01.19 00:13:47,40.6,265.59,266.9,276.12,277.45,256.47,258.2,261.67,260.81,253.02,254.31,256.47,256.9,245.72,255.61,256.47,248.72,243.58,254.31,256.9,244.01,244.01,252.59,253.88,248.29,,14,968,28,14.7,
27.01.19 00:14:02,40.85,264.29,266.47,278.33,275.68,256.47,258.2,262.54,258.64,252.59,253.45,256.9,256.9,245.29,255.18,256.04,247.86,243.16,254.31,256.9,243.58,243.58,252.16,253.88,247.43,,14,968,28,14.7,
27.01.19 00:14:17,41.1,266.47,268.22,276.12,276.56,257.34,259.07,261.67,260.81,253.02,253.45,256.47,256.04,244.44,255.61,256.47,248.72,243.58,253.88,256.9,243.58,243.58,252.16,253.45,247.43,,14,968,28,14.7,
27.01.19 00:14:32,41.35,265.59,265.16,274.8,274.36,256.04,257.34,262.11,261.24,253.02,254.74,256.04,257.34,245.29,256.04,256.04,248.72,243.58,254.31,256.47,244.01,244.01,252.59,254.31,248.29,,14,968,28,14.7,
27.01.19 00:14:47,41.6,266.03,265.59,276.56,276.12,256.9,258.2,260.81,261.67,252.16,253.45,256.9,256.9,244.86,255.61,256.04,248.29,243.16,253.88,256.47,243.58,243.16,251.73,253.02,247,,14,968,28,14.7,
27.01.19 00:15:02,41.85,262.54,265.59,277.45,274.36,256.04,257.34,262.98,261.67,253.45,253.88,256.04,256.9,244.86,255.18,256.04,247.86,243.58,253.88,256.47,243.58,243.58,252.16,253.45,247.43,,14,968,28,14.7,
27.01.19 00:15:17,42.1,264.72,266.03,276.56,275.68,257.34,258.64,261.67,259.07,253.02,253.45,257.34,257.34,245.29,255.61,256.47,249.15,244.01,254.31,257.34,243.58,244.01,252.16,253.88,247.86,,14,968,28,14.7,
27.01.19 00:15:32,42.35,265.16,265.59,277.45,276.12,255.61,258.64,262.11,260.81,253.02,253.02,256.47,256.04,244.86,255.61,255.18,249.15,243.16,253.45,256.47,242.73,243.16,251.73,253.45,247.43,,14,968,28,14.7,
27.01.19 00:15:47,42.6,263.85,266.47,277.89,276.56,256.47,258.2,261.67,258.64,252.59,253.88,256.9,256.9,245.29,255.61,256.04,248.29,243.58,253.88,256.47,242.73,243.58,251.73,253.45,247.43,,14,968,28,14.68,
27.01.19 00:16:02,42.85,265.16,266.47,275.68,273.04,256.47,257.77,262.11,261.24,253.02,253.45,256.04,256.04,244.86,255.18,256.47,248.29,243.16,254.31,256.9,243.16,243.16,251.73,253.45,247,,14,968,28,14.68,
27.01.19 00:16:17,43.1,263.41,267.34,274.8,277,256.04,257.77,262.11,259.07,251.73,253.88,256.04,257.34,244.86,255.18,255.61,248.72,243.16,253.88,256.47,243.16,243.16,251.73,253.02,247.43,,14,968,28,14.68,
27.01.19 00:16:32,43.35,263.85,266.9,276.12,276.56,256.47,257.34,262.11,261.67,252.16,253.45,256.9,255.61,244.86,255.61,256.04,247.86,243.58,253.88,256.47,243.16,243.58,252.16,253.45,247.86,,14,968,28,14.68,
27.01.19 00:16:47,43.6,265.59,265.59,276.56,273.92,256.04,257.77,261.67,259.07,252.16,253.02,256.47,256.04,244.86,255.61,256.04,247.86,243.16,253.45,256.04,243.58,243.16,251.73,253.45,247.43,,14,968,28,14.66,
27.01.19 00:17:02,43.85,262.54,268.22,277.45,275.24,257.77,256.9,261.24,260.81,252.59,252.59,256.04,256.9,244.01,254.31,255.18,248.29,242.73,253.45,255.61,243.16,243.16,251.3,253.45,247.86,,14,968,28,14.68,
27.01.19 00:17:17,44.1,264.72,268.65,277,277.45,256.04,256.9,260.37,261.24,252.16,252.59,256.9,256.47,244.86,255.61,256.04,248.29,243.16,253.88,256.04,243.16,243.58,252.16,253.88,247.86,,14,968,28,14.66,
27.01.19 00:17:32,44.35,266.03,266.9,273.48,276.12,255.61,258.64,260.37,259.5,251.73,252.59,256.04,256.04,244.01,254.74,255.61,247.43,242.73,253.45,256.04,242.73,242.73,251.3,253.02,247,,14,968,28,14.68,
27.01.19 00:17:47,44.6,263.41,267.34,276.56,276.56,256.47,257.77,262.54,259.94,252.16,253.88,256.9,255.61,244.44,255.18,255.61,248.29,243.16,253.88,256.47,243.16,243.16,251.73,253.45,247.86,,14,968,28,14.66,
27.01.19 00:18:02,44.85,264.29,264.72,276.56,278.33,256.9,255.61,260.81,259.94,251.73,253.02,255.61,256.9,244.44,255.18,255.18,247.86,242.73,253.88,255.61,242.73,242.73,251.73,253.45,247.43,,14,968,28,14.65,
27.01.19 00:18:17,45.1,266.47,265.59,275.68,275.68,255.61,256.9,261.67,258.64,252.16,253.02,256.04,257.34,244.44,255.18,256.04,247.43,243.16,253.45,256.04,243.58,243.16,251.73,253.02,247,,14,968,28,14.65,
27.01.19 00:18:32,45.35,263.41,262.98,276.56,273.92,256.04,256.47,260.81,260.37,251.73,253.02,255.18,257.34,244.01,254.74,255.61,247.86,243.16,253.45,255.61,242.73,243.16,250.87,253.45,247,,14,968,28,14.65,
27.01.19 00:18:47,45.6,264.72,261.24,274.8,275.24,256.47,257.34,261.67,259.5,251.3,253.02,256.47,256.9,244.44,254.74,256.04,247.43,243.16,253.45,255.61,242.73,243.16,251.3,253.02,247.43,,14,968,28,14.65,
27.01.19 00:19:02,45.85,263.41,263.85,277.89,274.36,254.74,256.47,261.24,260.37,252.16,253.02,256.47,256.04,244.44,255.18,255.61,248.29,243.16,253.45,256.04,242.73,243.16,251.3,252.59,246.58,,14,968,28,14.64,
27.01.19 00:19:17,46.1,265.16,264.29,277,275.24,256.04,256.47,262.11,259.07,251.73,253.02,255.61,255.61,243.58,254.74,255.18,247.86,242.3,252.59,256.04,242.73,242.73,251.3,253.02,247,,14,968,28,14.64,
27.01.19 00:19:32,46.35,263.41,264.72,277,276.56,254.74,256.04,262.11,259.94,252.16,252.59,255.61,256.47,244.01,254.74,255.18,248.29,242.73,253.88,255.61,242.73,242.73,251.3,252.59,247.43,,14,968,28,14.64,
27.01.19 00:19:47,46.6,264.72,265.59,275.68,277.89,255.61,257.34,261.24,258.2,252.59,253.02,256.47,257.34,244.01,254.74,255.61,248.29,242.73,253.88,256.04,242.73,242.73,251.73,253.45,247.43,,14,968,28,14.64,
27.01.19 00:20:02,46.85,264.72,267.78,279.66,277.89,254.74,257.34,261.67,260.37,252.16,253.02,255.61,256.47,244.01,254.74,255.61,247.43,243.58,253.88,255.61,243.16,243.58,251.73,253.45,247.86,,14,968,28,14.64,
27.01.19 00:20:17,47.1,264.72,268.22,276.56,278.77,256.04,258.2,262.11,259.07,251.73,253.02,255.61,256.9,244.44,253.88,255.61,247.86,242.73,253.45,256.04,243.58,242.73,251.73,253.02,247.43,,14,968,28,14.64,
27.01.19 00:20:32,47.35,264.29,266.47,274.36,276.56,254.74,257.77,260.37,258.64,251.73,252.16,255.61,255.61,244.01,254.31,255.18,247,242.3,253.45,256.04,242.3,242.73,251.3,252.59,246.58,,14,968,28,14.64,
27.01.19 00:20:47,47.6,263.41,266.47,275.68,275.68,255.61,256.47,261.24,259.07,251.73,253.02,255.61,256.9,243.58,254.74,255.61,246.58,243.16,253.45,256.04,242.3,243.16,251.3,253.02,247,,14,968,28,14.64,
27.01.19 00:21:02,47.85,262.54,267.34,276.56,279.21,256.47,257.77,261.24,258.64,251.73,253.02,256.04,256.04,244.01,254.31,255.18,247,242.73,253.45,255.61,242.3,242.73,251.3,253.02,247.43,,14,968,28,14.64,
27.01.19 00:21:17,48.1,264.72,265.16,277.45,274.8,256.04,257.34,261.24,258.64,252.59,253.02,256.04,255.61,244.01,254.74,256.04,247.43,242.73,253.88,256.04,243.16,243.58,251.73,253.45,247.86,,14,968,28,14.64,
27.01.19 00:21:32,48.35,264.29,268.22,277.45,276.12,256.04,256.9,261.24,258.2,251.73,252.16,256.04,257.34,243.58,254.74,255.18,247.43,242.73,253.02,255.61,242.73,242.73,251.3,253.02,247.43,,14,968,28,14.64,
27.01.19 00:21:47,48.6,262.11,263.41,273.92,274.8,256.47,255.61,260.81,260.37,251.3,251.73,255.61,255.18,244.01,254.31,254.74,247.43,242.3,253.02,255.18,241.88,242.3,250.87,252.59,247,,14,968,28,14.61,
27.01.19 00:22:02,48.85,264.72,266.9,274.8,276.12,255.18,258.2,261.24,258.2,251.3,253.02,256.04,256.47,244.44,255.18,255.18,247.86,243.16,253.88,256.04,242.3,243.16,251.73,253.45,247.43,,14,968,28,14.63,
27.01.19 00:22:17,49.1,266.47,268.22,276.56,272.6,255.61,256.9,261.67,258.64,251.3,252.16,255.61,255.61,243.58,254.31,255.18,247,242.73,253.45,256.04,242.73,242.73,250.87,253.02,247,,14,968,28,14.63,
27.01.19 00:22:32,49.35,263.85,264.72,274.8,280.1,256.04,256.47,260.81,258.64,251.73,252.16,255.61,256.9,243.58,254.31,255.18,247.43,242.73,253.02,256.04,242.3,242.73,251.3,253.45,247,,14,968,28,14.63,
27.01.19 00:22:47,49.6,264.29,265.59,277.45,273.04,255.61,256.9,261.24,256.47,250.87,251.73,254.74,255.61,244.01,254.31,255.61,247,242.73,253.02,255.61,241.88,242.3,250.87,253.02,246.58,,14,968,28,14.61,
27.01.19 00:23:02,49.85,265.59,264.29,274.36,273.04,256.9,257.77,260.37,258.2,252.16,253.02,256.04,254.74,244.01,254.74,255.18,247.43,242.73,253.45,255.61,242.3,242.73,251.3,252.59,247,,14,968,28,14.61,
27.01.19 00:23:17,50.1,265.59,267.34,279.66,274.36,255.18,256.47,260.81,259.07,251.3,252.59,254.74,256.04,244.01,254.31,254.74,247.86,242.3,253.45,255.61,241.88,242.73,250.87,252.59,247.86,,14,968,28,14.61,
27.01.19 00:23:32,50.35,264.72,266.47,280.98,276.56,256.47,256.9,260.81,259.07,251.3,252.59,255.61,255.18,243.58,254.74,254.74,247.86,242.73,253.02,255.61,241.88,242.73,251.3,253.02,247,,14,968,28,14.61,
27.01.19 00:23:47,50.6,264.29,268.22,277.45,274.8,254.74,257.34,260.81,256.9,251.3,250.87,254.31,256.04,243.16,254.74,255.18,247,242.3,252.59,255.61,242.3,242.73,250.87,252.59,247,,14,968,28,14.61,
27.01.19 00:24:02,50.85,262.54,265.59,276.12,271.72,255.61,256.04,259.5,259.07,251.3,251.73,254.31,255.18,243.16,254.31,254.74,245.72,242.3,253.02,255.61,241.45,242.73,250.87,252.16,247,,14,968,28,14.59,
27.01.19 00:24:17,51.1,265.59,264.72,275.24,275.24,256.04,256.9,260.37,258.64,251.3,252.16,255.61,256.9,243.58,254.31,254.74,247.43,242.3,253.02,255.61,241.45,242.3,250.87,252.59,247.43,,14,968,28,14.59,
27.01.19 00:24:32,51.35,262.11,266.9,276.56,270.84,255.18,256.04,259.5,256.9,250.87,251.73,254.74,256.04,242.3,253.45,254.74,246.58,241.88,252.59,255.61,241.45,241.45,250.01,252.59,246.58,,14,968,28,14.61,
27.01.19 00:24:47,51.6,265.16,264.72,277.89,271.72,255.61,256.04,259.5,258.2,251.3,251.73,254.74,255.61,243.16,253.45,255.18,247.43,241.88,253.02,255.61,241.88,242.73,250.87,252.59,247,,14,968,28,14.59,
27.01.19 00:25:02,51.85,262.54,266.47,274.36,276.12,255.18,256.47,260.81,258.2,251.3,251.73,254.31,256.04,243.16,254.31,255.18,247,242.3,253.02,255.61,241.88,242.3,250.87,252.59,247,,14,968,28,14.59,
27.01.19 00:25:17,52.1,261.67,264.72,277,277.45,256.47,257.34,260.81,260.37,250.44,251.3,255.18,255.61,243.16,253.88,254.31,246.58,242.3,252.59,255.18,241.88,242.73,250.87,252.59,247,,14,968,28,14.59,
27.01.19 00:25:32,52.35,262.54,267.34,274.8,275.24,255.61,255.18,260.81,257.77,250.44,251.73,254.74,255.61,243.58,253.45,254.74,246.15,242.3,253.02,255.18,241.88,242.3,250.87,252.16,246.58,,14,968,28,14.59,
27.01.19 00:25:47,52.6,265.16,266.03,276.12,275.24,255.61,256.47,259.94,256.47,250.44,251.73,254.74,256.04,242.73,253.88,253.88,247.43,241.88,252.59,254.74,241.03,242.3,250.44,252.59,247,,14,968,28,14.59,
