Measurement Name :,20190325_resp_3_T2,,Generated On :,"25/03/2019, 18:31:12",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
25.03.19 18:21:54,25.07,270.87,271.33,271.79,272.7,276.83,272.7,280.05,275.91,280.05,276.37,274.08,274.99,275.91,277.29,279.13,265.85,272.7,273.62,274.53,259.5,271.33,271.33,272.7,265.4,,12,968,29,14.38,
25.03.19 18:22:09,25.32,271.33,271.79,272.7,273.16,277.29,273.16,280.05,275.91,280.51,276.37,274.53,274.99,276.37,277.75,279.59,266.31,273.62,274.53,274.99,259.96,271.33,271.79,273.62,265.85,,12,968,29,14.36,
25.03.19 18:22:24,25.57,271.33,270.87,272.24,272.7,277.29,273.16,280.51,275.45,280.51,276.83,274.08,274.99,275.91,276.83,279.13,266.31,273.16,274.08,274.99,259.96,270.87,271.79,273.16,265.85,,12,968,29,14.36,
25.03.19 18:22:40,25.83,271.33,271.33,272.24,273.62,276.37,273.16,280.05,275.91,279.59,276.37,274.53,274.53,275.91,277.29,278.67,265.85,273.16,274.08,274.08,259.96,270.87,271.79,273.62,265.85,,12,968,29,14.36,
25.03.19 18:22:55,26.08,271.33,271.33,271.79,272.7,277.29,272.7,280.05,275.45,279.59,276.37,273.62,274.08,275.91,277.29,278.67,265.4,273.16,273.62,274.53,259.5,270.41,271.33,273.16,265.4,,12,968,29,14.34,
25.03.19 18:23:10,26.33,271.33,270.87,271.79,273.16,276.83,273.16,280.05,275.45,280.05,276.37,274.08,274.53,275.91,277.29,279.13,265.85,273.16,273.62,274.53,259.5,270.87,271.33,273.16,265.85,,12,968,29,14.34,
25.03.19 18:23:25,26.58,270.41,270.87,271.33,272.24,276.37,272.24,279.59,274.99,279.59,275.45,273.16,274.08,275.45,276.83,278.67,265.85,272.24,273.16,273.62,259.05,270.87,270.87,272.24,265.4,,12,968,29,14.34,
25.03.19 18:23:40,26.83,270.41,270.41,271.33,272.7,276.37,272.24,278.67,274.53,279.59,275.91,273.62,274.53,275.45,276.83,278.67,265.85,272.24,273.16,273.62,259.05,270.41,270.87,272.7,264.95,,12,968,29,14.34,
25.03.19 18:23:55,27.08,270.87,270.87,271.79,273.16,276.83,272.24,279.59,274.99,279.59,275.91,273.62,274.08,275.45,276.83,278.67,265.85,272.7,273.16,273.62,259.05,270.41,270.41,272.7,265.4,,12,968,29,14.34,
25.03.19 18:24:10,27.33,270.41,270.87,271.33,272.24,276.37,272.24,279.13,274.99,279.59,275.91,273.16,274.08,275.45,276.37,278.67,265.85,272.7,272.7,273.16,259.5,270.41,270.87,272.24,265.4,,12,968,29,14.32,
25.03.19 18:24:25,27.58,270.41,270.41,271.33,272.7,276.37,272.24,279.13,274.53,279.59,275.91,273.16,273.62,275.45,276.83,278.21,264.95,272.7,272.24,273.16,259.05,270.41,270.87,272.24,264.95,,12,968,29,14.32,
25.03.19 18:24:40,27.83,270.41,270.41,270.87,272.7,275.91,272.24,279.13,274.99,279.13,275.91,273.16,273.62,274.99,276.83,277.75,264.95,272.24,272.24,273.62,259.05,269.96,270.41,272.24,264.49,,12,968,29,14.31,
25.03.19 18:24:55,28.08,269.96,269.96,270.87,271.79,275.91,271.33,278.67,274.53,279.13,274.99,273.16,274.08,275.45,276.37,277.75,264.95,271.79,272.7,273.16,258.6,269.96,270.41,272.24,264.49,,12,968,29,14.32,
25.03.19 18:25:10,28.33,270.41,270.41,271.33,272.24,275.91,272.24,279.13,274.53,279.13,275.45,272.7,274.08,275.45,276.37,278.21,264.95,272.24,272.7,273.16,259.05,270.41,270.87,271.79,265.4,,12,968,29,14.32,
25.03.19 18:25:25,28.58,270.41,269.96,270.87,271.33,276.37,271.79,278.67,274.08,279.13,274.99,272.7,273.62,274.99,275.91,277.29,264.95,272.24,271.79,272.7,258.6,270.41,269.96,271.79,264.49,,12,968,29,14.31,
25.03.19 18:25:40,28.83,270.41,269.96,270.87,271.79,275.91,271.79,278.21,274.08,279.13,274.99,272.7,273.16,274.99,275.91,277.29,264.95,272.24,272.24,272.7,258.15,269.96,270.41,272.24,264.49,,12,968,29,14.31,
25.03.19 18:25:55,29.08,270.41,269.96,270.87,272.24,275.91,271.79,278.67,274.53,279.59,274.99,272.24,273.62,274.99,276.37,277.75,264.49,271.79,272.24,272.7,258.15,270.41,269.96,271.79,264.95,,12,968,29,14.29,
25.03.19 18:26:10,29.33,270.41,269.96,270.87,272.24,276.37,271.33,278.67,274.08,278.67,274.99,272.7,273.62,274.99,275.91,277.75,264.95,271.33,271.79,272.7,258.15,269.96,269.96,271.79,264.49,,12,968,29,14.32,
25.03.19 18:26:25,29.58,270.41,269.96,270.87,271.79,275.91,271.79,278.67,274.08,278.67,274.99,272.24,273.62,275.45,275.91,277.75,264.49,271.79,271.79,272.7,258.15,269.96,270.41,271.79,264.49,,12,968,29,14.29,
25.03.19 18:26:40,29.83,270.41,269.96,269.96,271.33,275.45,270.87,277.75,274.08,278.67,274.53,272.24,273.62,274.53,275.45,277.29,264.49,271.33,271.79,271.79,258.15,269.04,269.96,270.87,264.04,,12,968,29,14.29,
25.03.19 18:26:55,30.08,270.41,269.96,270.41,272.24,275.91,271.33,278.67,274.08,279.59,274.99,272.24,273.62,274.99,275.91,277.29,264.95,271.79,271.79,272.7,258.6,269.96,269.96,271.79,264.49,,12,968,29,14.29,
25.03.19 18:27:10,30.33,270.41,269.96,269.96,271.33,275.45,270.87,278.21,274.08,278.67,274.53,271.79,272.7,274.53,275.45,277.29,264.49,271.33,271.33,271.79,258.15,269.04,269.5,271.33,264.49,,12,968,29,14.27,
25.03.19 18:27:25,30.58,269.96,269.04,269.96,271.33,275.45,270.41,277.75,273.62,278.21,274.08,271.33,272.7,273.62,274.99,276.37,264.04,270.87,271.33,271.33,257.7,269.04,269.5,271.33,264.04,,12,968,29,14.27,
25.03.19 18:27:40,30.83,269.5,269.5,270.41,271.79,275.45,270.87,278.21,273.16,278.67,274.53,271.79,272.7,274.53,275.91,276.37,264.49,271.79,271.79,271.79,257.7,269.5,269.5,271.33,264.49,,12,968,29,14.25,
25.03.19 18:27:55,31.08,269.5,269.04,269.5,271.33,274.99,270.87,277.75,273.62,278.21,274.08,271.33,272.7,274.53,274.99,276.37,264.04,270.87,271.33,271.79,257.7,269.5,269.04,270.87,263.58,,12,968,29,14.25,
25.03.19 18:28:10,31.33,269.96,269.5,269.5,270.87,275.45,269.96,277.29,273.16,277.75,274.08,271.33,272.7,274.53,274.99,276.37,264.49,270.41,270.41,271.33,257.7,269.04,269.5,270.41,264.04,,12,968,29,14.27,
25.03.19 18:28:25,31.58,269.96,269.5,269.96,270.87,275.45,270.87,277.29,273.16,278.67,274.08,271.33,272.7,274.08,274.53,276.83,264.04,270.87,271.33,271.33,257.7,269.5,269.5,270.87,264.49,,12,968,29,14.25,
25.03.19 18:28:40,31.83,269.04,268.59,269.5,270.87,274.99,270.41,277.75,272.7,278.21,274.08,271.33,272.24,273.62,274.53,276.37,264.04,270.41,270.41,270.87,256.79,269.04,269.04,270.87,263.58,,12,968,29,14.25,
25.03.19 18:28:55,32.08,269.04,269.04,269.04,270.41,274.99,269.96,277.29,272.7,277.75,273.62,270.41,271.79,274.08,274.53,275.91,263.58,270.41,270.87,270.41,256.79,268.59,268.59,270.41,263.58,,12,968,29,14.22,
25.03.19 18:29:10,32.33,269.04,268.59,269.5,270.87,274.99,269.96,276.83,272.7,277.75,273.62,270.87,271.79,273.16,274.53,276.37,263.13,270.41,270.87,270.87,256.79,269.04,268.59,270.41,264.04,,12,968,29,14.23,
25.03.19 18:29:25,32.58,269.96,269.04,269.96,270.87,275.45,270.41,277.75,272.7,278.21,273.62,271.33,272.24,274.53,274.53,276.37,263.58,270.87,271.33,271.33,256.79,269.04,269.04,270.87,263.58,,12,968,29,14.22,
25.03.19 18:29:40,32.83,269.04,269.04,269.04,270.41,274.53,270.41,276.83,273.16,277.75,273.62,270.41,272.24,273.16,274.08,275.91,263.58,270.41,269.5,270.41,257.25,268.59,268.59,269.96,263.58,,12,968,29,14.22,
25.03.19 18:29:55,33.08,269.5,269.04,269.04,270.41,274.08,269.96,276.83,272.24,278.21,273.16,270.41,271.79,273.62,274.08,275.91,263.58,270.41,270.41,270.41,256.79,268.59,268.59,270.41,263.13,,12,968,29,14.22,
25.03.19 18:30:10,33.33,269.5,268.13,269.04,270.41,274.53,269.96,276.83,273.16,277.75,273.62,270.41,271.79,273.62,274.53,275.45,263.58,270.41,269.96,270.41,256.79,268.13,268.59,269.96,263.58,,12,968,29,14.22,
25.03.19 18:30:25,33.58,269.04,268.59,269.04,270.41,274.53,269.96,277.29,272.24,277.75,273.62,270.41,271.79,273.62,274.53,275.91,263.13,269.96,269.96,270.41,257.25,268.13,268.59,270.41,263.58,,12,968,29,14.22,
25.03.19 18:30:41,33.85,268.59,268.13,268.59,269.5,274.53,269.04,276.37,272.24,276.83,273.16,270.41,271.33,272.7,274.08,274.99,263.13,269.5,269.5,269.96,256.34,268.13,268.13,269.96,263.13,,12,968,29,14.23,
25.03.19 18:30:56,34.1,268.59,267.68,268.13,269.96,274.08,269.5,276.83,271.79,277.29,272.7,269.96,271.33,272.7,274.08,274.99,262.67,269.96,269.5,269.96,256.34,267.68,268.13,269.04,262.67,,12,968,29,14.22,
