Measurement Name :,20190325_resp_2_T1,,Generated On :,"25/03/2019, 16:16:11",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
25.03.19 16:08:34,25.08,269.5,266.31,269.04,271.79,271.79,270.41,276.37,270.41,270.87,271.79,273.16,273.62,266.31,272.24,274.08,262.67,266.77,270.41,271.79,256.79,278.21,280.05,282.82,270.87,,12,968,29,14.25,
25.03.19 16:08:49,25.33,269.04,266.31,269.5,271.33,271.33,270.41,276.37,269.96,270.41,271.33,272.24,273.16,266.31,271.79,274.08,262.67,266.31,270.87,271.79,256.34,277.75,280.05,282.82,269.96,,12,968,29,14.25,
25.03.19 16:09:04,25.58,269.04,265.4,269.04,271.79,271.33,269.5,275.91,270.87,269.5,271.33,272.24,273.62,266.31,271.33,273.62,262.67,265.85,269.96,271.79,256.34,277.75,279.59,282.36,269.96,,12,968,29,14.23,
25.03.19 16:09:19,25.83,269.04,265.4,268.59,270.87,270.87,269.5,275.91,270.41,269.96,270.41,271.79,273.16,265.85,270.87,273.16,262.22,265.85,270.41,271.33,255.44,277.29,280.05,281.9,269.5,,12,968,29,14.23,
25.03.19 16:09:34,26.08,268.59,265.85,268.59,271.33,271.33,269.96,275.91,270.41,269.5,270.87,272.7,273.16,265.4,271.79,273.62,262.67,265.85,269.96,270.87,255.89,277.75,279.59,282.36,269.96,,12,968,29,14.23,
25.03.19 16:09:49,26.33,269.04,265.85,268.13,270.87,270.41,269.5,275.91,269.96,269.96,270.87,271.79,272.24,265.4,270.87,273.62,262.22,266.31,269.96,270.87,255.89,277.29,280.05,282.36,269.5,,12,968,29,14.22,
25.03.19 16:10:04,26.58,268.59,265.4,268.59,270.41,270.87,269.5,275.45,269.5,269.5,270.41,271.79,272.7,265.4,271.33,272.7,262.22,265.85,269.96,270.41,255.89,277.29,280.05,282.36,269.96,,12,968,29,14.22,
25.03.19 16:10:19,26.83,268.59,265.85,268.59,270.41,270.87,269.04,275.45,269.96,269.96,270.41,271.79,272.7,265.4,270.87,273.62,261.77,265.4,269.96,270.41,255.89,277.29,279.13,282.36,269.96,,12,968,29,14.22,
25.03.19 16:10:34,27.08,269.04,265.4,268.59,270.87,270.41,269.04,274.99,269.96,269.5,269.96,271.33,272.24,265.4,270.87,273.16,261.77,265.4,269.04,270.41,255.44,277.29,279.59,281.9,269.96,,12,968,29,14.2,
25.03.19 16:10:49,27.33,268.13,264.95,268.13,269.96,269.96,268.59,274.99,269.04,269.04,269.96,270.87,272.24,264.95,269.96,272.24,261.31,265.4,269.04,269.96,255.44,276.37,279.13,281.44,269.5,,12,968,29,14.22,
25.03.19 16:11:04,27.58,268.59,264.95,268.59,270.41,270.41,269.04,275.45,269.5,269.5,269.96,270.87,272.24,264.95,270.87,272.7,262.22,265.4,269.5,270.41,255.44,277.29,279.13,281.9,269.5,,12,968,29,14.22,
25.03.19 16:11:20,27.85,268.13,264.95,267.68,270.41,269.96,268.59,274.53,269.04,269.04,269.5,271.33,271.79,264.95,269.96,272.24,261.31,264.95,269.5,269.96,254.99,276.37,279.13,281.44,269.5,,12,968,29,14.2,
25.03.19 16:11:35,28.1,268.13,264.49,267.68,269.96,269.5,268.59,274.53,269.04,268.59,269.5,270.41,271.79,264.95,269.96,271.79,261.31,264.95,268.59,269.5,254.99,276.83,279.13,281.44,269.04,,12,968,29,14.2,
25.03.19 16:11:50,28.35,268.59,264.49,267.68,270.41,269.5,268.13,274.99,269.5,269.04,269.5,270.87,271.79,264.95,270.41,272.7,261.31,264.95,269.04,270.41,254.99,276.83,278.67,281.9,269.96,,12,968,29,14.2,
25.03.19 16:12:05,28.6,267.68,264.04,267.22,270.41,269.5,268.13,274.53,268.59,268.59,269.5,269.96,271.33,264.49,269.96,272.24,260.86,264.95,268.59,269.96,254.54,276.37,279.13,281.44,269.5,,12,968,29,14.18,
25.03.19 16:12:20,28.85,268.13,264.04,267.22,269.96,269.04,268.13,274.53,269.04,268.59,269.04,270.41,270.87,263.58,269.5,272.24,260.86,264.49,268.59,269.5,254.54,276.83,279.13,281.44,269.5,,12,968,29,14.18,
25.03.19 16:12:35,29.1,267.68,264.04,266.77,269.96,269.5,268.13,274.53,268.13,268.59,269.04,270.41,271.33,264.04,269.96,271.79,260.86,264.04,269.04,269.5,254.99,276.37,278.67,281.44,269.04,,12,968,29,14.18,
25.03.19 16:12:50,29.35,267.68,264.49,267.22,270.41,269.5,267.68,274.99,269.04,268.59,269.04,270.41,271.79,264.04,270.41,272.24,260.86,264.95,269.04,269.5,254.54,276.83,279.13,281.9,269.04,,12,968,29,14.18,
25.03.19 16:13:05,29.6,267.68,264.49,266.77,269.96,269.04,267.68,274.08,268.59,268.13,269.04,270.41,270.87,263.58,269.04,271.33,260.41,264.49,268.13,269.04,254.09,276.83,279.13,281.44,269.5,,12,968,29,14.16,
25.03.19 16:13:20,29.85,268.13,264.04,266.77,269.5,268.59,267.68,274.08,268.59,268.13,269.04,269.96,271.33,264.04,269.96,270.87,260.41,264.49,268.13,268.59,254.54,276.37,278.67,281.44,269.04,,12,968,29,14.18,
25.03.19 16:13:35,30.1,267.68,263.58,267.22,269.96,269.5,267.22,274.08,268.13,268.13,268.59,270.41,270.87,263.58,269.96,271.79,260.86,264.49,268.59,268.59,254.54,276.83,279.13,281.44,269.5,,12,968,29,14.15,
25.03.19 16:13:50,30.35,267.68,263.13,266.77,269.5,268.59,267.68,272.7,268.13,267.68,268.13,269.5,270.87,263.58,269.5,270.87,260.41,264.49,267.68,269.04,254.54,276.37,278.21,281.44,269.04,,12,968,29,14.15,
25.03.19 16:14:05,30.6,267.22,264.04,266.77,269.04,269.04,267.68,273.62,268.13,267.68,269.04,269.96,270.87,263.13,269.5,271.33,260.41,264.49,268.13,269.5,254.09,276.37,279.13,281.44,269.5,,12,968,29,14.15,
25.03.19 16:14:20,30.85,267.22,264.04,266.77,269.04,268.59,267.22,274.08,267.68,267.22,268.59,269.96,270.87,263.13,269.04,270.87,260.86,264.04,268.13,269.04,254.54,276.37,279.13,280.98,269.04,,12,968,29,14.15,
25.03.19 16:14:35,31.1,267.22,263.13,266.77,268.59,268.13,266.31,273.16,267.68,267.68,267.68,269.04,270.87,263.13,268.59,270.87,259.96,264.04,267.68,268.59,253.64,275.91,278.67,280.98,269.04,,12,968,29,14.14,
25.03.19 16:14:50,31.35,267.22,263.58,266.77,269.04,268.59,266.31,273.62,268.13,266.77,267.68,269.5,270.87,263.13,269.04,271.33,259.96,263.58,267.22,268.59,253.19,275.91,278.67,280.98,269.04,,12,968,29,14.14,
25.03.19 16:15:05,31.6,267.22,262.67,266.31,269.04,268.59,266.77,273.16,267.22,267.22,267.68,268.59,270.41,262.67,268.13,270.87,259.5,263.58,266.77,268.13,253.19,275.45,278.21,280.98,269.04,,12,968,29,14.14,
25.03.19 16:15:20,31.85,266.77,262.67,265.85,269.04,268.13,266.77,272.7,267.22,267.22,267.68,269.5,270.41,262.67,268.59,270.41,259.96,263.58,267.22,268.13,253.64,275.91,278.21,280.51,269.04,,12,968,29,14.14,
25.03.19 16:15:35,32.1,266.77,262.22,265.4,268.13,267.68,266.31,272.7,267.68,266.77,267.22,268.59,269.96,262.67,268.59,270.41,259.5,263.58,266.77,267.68,253.19,274.99,278.21,280.05,268.13,,12,968,29,14.13,
25.03.19 16:15:50,32.35,266.77,262.67,265.85,268.59,268.13,266.77,273.16,267.22,266.77,267.22,269.04,269.96,262.67,268.59,270.87,259.5,263.58,266.77,268.13,253.64,275.91,278.21,280.98,268.59,,12,968,29,14.13,
