Measurement Name :,20190329_resp_2_T2,,Generated On :,"29/03/2019, 17:21:54",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
29.03.19 17:17:36,25.13,269.04,269.04,273.62,269.96,270.87,272.7,275.45,270.41,271.79,272.24,273.16,270.87,269.04,271.79,272.24,259.96,273.16,275.91,276.37,264.04,267.68,270.41,271.33,260.41,,12,968,29,14.23,
29.03.19 17:17:51,25.38,268.59,269.5,272.7,269.5,269.96,271.79,275.45,269.5,270.87,271.79,272.24,269.5,268.59,271.33,271.79,259.5,271.79,274.99,275.91,263.58,267.68,269.96,270.87,259.96,,12,968,29,14.23,
29.03.19 17:18:06,25.63,269.04,269.5,273.16,269.5,270.87,272.24,274.99,271.33,270.87,272.24,272.7,270.41,269.5,272.24,272.24,259.96,272.24,275.91,276.83,264.04,268.59,270.41,269.96,261.31,,12,968,29,14.25,
29.03.19 17:18:21,25.88,269.04,269.04,273.16,269.5,269.96,272.24,274.99,269.96,270.41,272.7,272.7,269.96,268.59,271.79,272.24,259.5,272.24,276.37,277.29,264.49,268.13,270.87,269.96,260.41,,12,968,29,14.23,
29.03.19 17:18:37,26.15,268.59,269.5,272.24,269.5,270.41,272.24,274.99,269.96,270.87,272.7,271.79,269.5,268.59,271.79,270.87,259.5,272.24,275.45,276.37,263.58,267.22,269.5,270.41,260.86,,12,968,29,14.23,
29.03.19 17:18:52,26.4,268.59,269.04,272.7,269.5,270.41,271.79,274.53,270.41,270.41,272.24,272.24,269.96,268.59,271.79,271.33,259.5,272.7,275.45,276.37,264.04,267.68,269.04,270.41,259.96,,12,968,29,14.23,
29.03.19 17:19:07,26.65,268.59,269.04,272.7,269.5,269.96,272.24,274.53,269.04,270.41,271.79,271.79,269.5,268.13,271.33,271.33,259.5,272.24,274.53,275.91,263.13,267.22,269.04,269.04,259.96,,12,968,29,14.22,
29.03.19 17:19:22,26.9,269.5,269.04,272.7,269.04,270.41,272.24,274.53,269.96,270.41,272.24,271.79,269.96,268.59,272.24,271.33,259.96,272.7,275.91,276.37,264.04,267.68,269.96,269.96,259.96,,12,968,29,14.22,
29.03.19 17:19:37,27.15,268.13,269.04,272.7,269.04,269.96,271.33,274.99,269.04,269.96,271.79,271.79,269.5,268.59,271.33,270.87,259.05,271.33,274.99,275.91,263.58,267.22,269.96,269.96,259.96,,12,968,29,14.22,
29.03.19 17:19:52,27.4,268.13,268.13,271.79,269.04,269.96,270.87,274.53,269.5,270.87,272.24,270.87,269.5,268.13,270.87,271.33,259.05,271.79,274.53,275.91,263.58,267.68,269.96,269.96,259.96,,12,968,29,14.22,
29.03.19 17:20:07,27.65,269.04,269.04,272.7,269.04,269.96,271.79,274.53,268.59,270.87,272.24,272.24,269.96,268.59,271.79,271.33,259.5,271.79,274.99,276.37,263.58,267.68,270.41,270.87,260.86,,12,968,29,14.2,
29.03.19 17:20:22,27.9,267.68,268.13,271.33,268.13,269.04,270.87,273.62,268.59,269.5,270.41,271.33,268.59,267.22,270.87,270.41,258.6,271.33,274.53,275.45,262.67,266.77,269.04,269.04,259.05,,12,968,29,14.2,
29.03.19 17:20:37,28.15,268.59,267.68,271.79,268.59,269.04,270.41,274.08,269.04,269.04,270.87,271.33,269.5,268.13,270.87,269.96,258.6,272.24,274.53,275.45,263.13,266.77,269.96,269.5,259.5,,12,968,29,14.2,
29.03.19 17:20:52,28.4,268.59,268.13,271.79,268.59,269.5,270.87,274.08,268.59,270.41,270.87,270.87,268.59,268.13,270.87,270.41,258.6,271.79,274.08,275.91,263.13,267.22,269.04,269.5,259.5,,12,968,29,14.18,
29.03.19 17:21:07,28.65,268.13,268.13,271.33,268.59,269.5,270.87,273.16,269.04,269.96,270.87,270.87,268.59,266.77,270.41,270.87,258.15,271.79,274.53,275.45,262.67,267.22,269.5,269.5,259.5,,12,968,29,14.18,
29.03.19 17:21:22,28.9,268.13,268.13,272.24,268.59,269.04,271.33,274.08,269.04,269.5,271.33,271.79,269.5,267.22,270.87,270.87,259.5,271.79,274.53,275.91,263.13,266.31,269.5,269.96,259.5,,12,968,29,14.18,
29.03.19 17:21:37,29.15,267.68,267.68,271.79,268.59,268.59,270.87,273.16,269.5,269.5,270.41,270.87,268.59,267.22,270.87,270.87,258.6,271.33,274.53,275.45,263.13,266.77,269.5,269.5,259.5,,12,968,29,14.18,
